id,edad,genero,nivel_educativo,region,ingreso_mensual,saldo_cuenta,score_crediticio,dias_mora_12m,monto_prestamo_solicitado
5028,28,M,Primaria,Oriente,700.8,1530.51,393.0,7.0,
5029,30,F,Tecnico,Centro,1757.53,2359.75,579.0,7.0,5908.31
5030,67,F,Secundaria,Norte,1890.13,3958.09,551.0,6.0,3534.38
5031,28,F,Universitario,Sur,1408.9,3321.34,,8.0,2170.15
5032,48,F,Secundaria,Sur,1781.31,,538.0,9.0,3777.85
5033,45,F,Secundaria,Centro,1410.78,2915.25,503.0,10.0,5554.95
5034,61,M,Tecnico,Occidente,1076.73,2991.05,508.0,3.0,
5035,23,M,Primaria,Oriente,630.46,616.29,512.0,10.0,1934.59
5036,58,M,Tecnico,Norte,3440.16,6750.17,640.0,5.0,9245.12
5037,33,M,Primaria,Sur,808.67,895.51,,5.0,1107.97
5038,21,M,Tecnico,Norte,2717.67,4654.36,,10.0,7843.77
5039,52,M,Tecnico,Centro,2468.24,,,5.0,7276.49
5040,65,M,Tecnico,Occidente,1422.36,3058.52,543.0,,1815.52
5041,73,M,Tecnico,Centro,2392.53,4918.8,619.0,8.0,9121.92
5042,43,M,Primaria,Occidente,1394.67,2846.05,561.0,6.0,2470.5
5043,74,F,Secundaria,Norte,2399.71,4794.97,583.0,6.0,7899.44
5044,29,F,Secundaria,Norte,1582.22,3427.43,544.0,11.0,2961.0
5045,28,M,Secundaria,Centro,1257.07,3351.01,538.0,11.0,2538.71
5046,54,M,Postgrado,Centro,6132.91,10579.23,730.0,4.0,22392.45
5047,42,M,Primaria,Oriente,1668.53,978.83,531.0,7.0,3199.34
5048,35,F,Tecnico,Sur,1329.88,2066.65,,16.0,6323.52
5049,36,M,Secundaria,Sur,1370.06,2145.61,557.0,9.0,1025.37
5050,40,F,Secundaria,Sur,2683.35,,,,5715.97
5051,72,M,Universitario,Oriente,4993.07,7185.23,766.0,9.0,19531.53
5052,55,M,Primaria,Occidente,1136.7,2261.87,513.0,12.0,3287.62
5053,71,M,Universitario,Centro,3161.9,6766.16,677.0,5.0,9083.31
5054,35,M,Primaria,Oriente,,2518.29,563.0,,4836.08
5055,43,F,Secundaria,Centro,916.66,,503.0,10.0,750.69
5056,23,M,Universitario,Oriente,2907.7,4667.09,602.0,9.0,10899.66
5057,21,F,Secundaria,Occidente,546.24,1559.44,,5.0,2812.14
5058,61,F,Universitario,Norte,3752.1,,708.0,6.0,14349.11
5059,68,F,Primaria,Sur,1595.82,2419.05,541.0,8.0,4171.29
5060,46,M,Universitario,Occidente,620.27,1162.94,424.0,13.0,
5061,51,M,Secundaria,Centro,989.62,2453.0,507.0,11.0,2001.46
5062,34,M,Tecnico,Occidente,802.49,1356.64,490.0,8.0,3517.31
5063,60,M,Universitario,Norte,1567.77,2689.22,545.0,11.0,2465.1
5064,60,F,Secundaria,Sur,,2933.46,578.0,,3915.82
5065,70,M,Secundaria,Occidente,3469.21,6461.22,644.0,5.0,10378.92
5066,33,F,Universitario,Centro,,,635.0,5.0,11202.0
5067,19,M,Primaria,Centro,966.22,1895.38,479.0,10.0,2522.14
5068,51,F,Tecnico,Norte,2531.75,3581.58,710.0,2.0,9807.82
5069,72,M,Universitario,Norte,3362.22,5934.82,704.0,4.0,
5070,25,M,Tecnico,Centro,3337.94,7018.64,648.0,6.0,12707.14
5071,30,F,Secundaria,Oriente,2136.36,4307.55,600.0,7.0,6115.34
5072,59,M,Primaria,Occidente,1244.21,3204.54,510.0,10.0,3374.4
5073,25,F,Secundaria,Sur,736.55,1656.6,444.0,4.0,2362.1
5074,47,M,Secundaria,Oriente,2782.38,5182.63,638.0,7.0,7389.17
5075,49,M,Primaria,Oriente,1151.27,3224.6,497.0,7.0,4338.37
5076,53,F,Universitario,Oriente,1644.99,2607.27,583.0,8.0,5589.78
5077,64,F,Secundaria,Oriente,,755.94,469.0,8.0,2367.1
5078,47,M,Universitario,Sur,1445.81,3991.13,642.0,3.0,5697.59
5079,18,F,Universitario,Centro,2742.1,5659.63,534.0,13.0,6393.06
5080,60,F,Universitario,Norte,2087.15,3531.32,,5.0,4595.46
5081,56,F,Secundaria,Oriente,2410.14,3831.03,589.0,4.0,4723.88
5082,34,M,Tecnico,Norte,3674.28,5788.51,564.0,12.0,10890.89
5083,37,M,Secundaria,Centro,568.67,768.84,,15.0,3025.7
5084,41,F,Secundaria,Sur,947.59,2443.74,483.0,12.0,1644.73
5085,67,F,Tecnico,Occidente,2011.75,1882.76,626.0,8.0,7262.86
5086,39,M,Universitario,Oriente,4647.61,9241.3,727.0,3.0,18562.28
5087,46,M,Primaria,Centro,830.15,2060.63,439.0,5.0,2121.99
5088,39,M,Secundaria,Oriente,1651.49,2146.73,546.0,16.0,3703.89
5089,61,F,Secundaria,,953.4,1763.09,549.0,1.0,
5090,26,M,Universitario,Sur,2239.46,3626.62,524.0,7.0,6051.47
5091,54,M,Universitario,Centro,2615.86,3985.7,612.0,9.0,7435.67
5092,27,M,Primaria,Sur,1006.75,2045.29,493.0,10.0,1803.74
5093,53,F,Secundaria,,3204.61,6199.53,630.0,7.0,9553.44
5094,54,M,Universitario,Occidente,4200.3,8176.09,676.0,8.0,13974.23
5095,45,M,Secundaria,Oriente,1307.9,924.78,586.0,11.0,3749.64
5096,45,F,Tecnico,Oriente,1611.29,2545.92,602.0,5.0,4428.95
5097,59,F,Primaria,Sur,1776.59,3695.06,526.0,8.0,3811.99
5098,60,M,Secundaria,Occidente,1587.96,3634.99,598.0,5.0,7500.43
5099,38,M,Secundaria,Centro,1497.67,2897.81,555.0,5.0,3064.44
5100,41,F,Universitario,Centro,1759.48,4032.72,602.0,6.0,5508.45
5101,59,F,Secundaria,Centro,,3812.72,646.0,6.0,8866.95
5102,57,F,Secundaria,Oriente,1158.81,2508.35,535.0,7.0,2625.38
5103,19,F,Secundaria,Oriente,,1265.53,568.0,6.0,854.04
5104,72,F,Tecnico,Sur,2172.93,4492.36,666.0,6.0,6414.57
5105,25,F,Universitario,Sur,2472.6,3406.06,673.0,5.0,7298.91
5106,65,M,Universitario,Centro,2549.06,3769.28,622.0,10.0,10324.98
5107,44,M,Primaria,Norte,532.74,344.87,,8.0,500.0
5108,39,M,Universitario,Centro,2657.34,6125.36,,5.0,6967.89
5109,54,M,Primaria,Sur,498.14,,395.0,12.0,
5110,44,F,Secundaria,Oriente,2387.2,4654.97,657.0,3.0,7405.72
5111,74,M,Universitario,Oriente,1990.25,4031.72,624.0,5.0,5245.86
5112,46,F,Primaria,Norte,1300.04,2764.15,509.0,8.0,1510.02
5113,20,M,Primaria,Norte,,782.57,,5.0,1376.93
5114,61,M,Secundaria,Occidente,1788.62,3513.83,526.0,9.0,5173.45
5115,30,F,Universitario,Norte,1363.33,,425.0,9.0,
5116,62,M,Tecnico,Centro,4306.47,6436.96,705.0,7.0,16576.99
5117,27,M,Secundaria,Norte,1069.42,3284.14,,8.0,
5118,53,M,Universitario,Sur,3639.48,6352.72,,6.0,11194.62
5119,26,F,Universitario,Centro,1408.43,2377.22,528.0,5.0,5496.25
5120,71,M,Universitario,Norte,2127.82,,572.0,4.0,5557.12
5121,73,F,Secundaria,Sur,1136.54,2718.66,520.0,4.0,2700.1
5122,72,M,Primaria,Centro,972.15,1292.17,,8.0,2767.85
5123,44,F,Primaria,Norte,1458.39,2912.93,545.0,6.0,4855.63
5124,51,M,Universitario,Oriente,3016.45,5901.58,606.0,6.0,9476.98
5125,68,F,Universitario,Oriente,3033.12,4473.3,643.0,10.0,7872.44
5126,18,F,Postgrado,Centro,2124.62,3289.98,557.0,,6587.32
5127,49,F,Secundaria,Norte,,2709.85,477.0,13.0,4087.54
5128,42,F,Primaria,,820.46,1570.04,501.0,3.0,
5129,46,M,Primaria,Sur,2341.33,5334.51,623.0,4.0,9848.3
5130,24,F,Secundaria,Oriente,954.58,1246.72,487.0,10.0,
5131,66,M,Tecnico,Centro,1525.49,4001.87,,8.0,4695.61
5132,20,F,Postgrado,Centro,3242.58,,585.0,9.0,
5133,37,M,Tecnico,Norte,1126.3,819.14,,5.0,1927.66
5134,37,M,Tecnico,Centro,2371.9,4607.85,606.0,5.0,5446.68
5135,70,M,Tecnico,Norte,3137.93,6888.4,700.0,,11904.36
5136,47,M,Primaria,Occidente,814.95,1390.69,,10.0,3576.18
5137,52,M,Universitario,Sur,1804.48,2739.54,565.0,11.0,5551.39
5138,52,F,Tecnico,Centro,3143.39,5284.6,723.0,6.0,12185.6
5139,66,M,Primaria,Occidente,,2890.07,572.0,7.0,1645.15
5140,56,M,Tecnico,Norte,1676.17,1993.82,,6.0,1381.32
5141,44,F,Tecnico,Norte,1283.32,3802.52,552.0,10.0,1721.03
5142,43,M,Primaria,Occidente,1019.06,2806.24,474.0,10.0,3252.71
5143,31,F,Secundaria,Centro,1374.8,3117.06,489.0,,
5144,34,F,Secundaria,Occidente,1969.97,2708.99,560.0,8.0,5474.65
5145,35,F,Secundaria,,,3927.93,552.0,7.0,1683.11
5146,62,F,Secundaria,Occidente,1035.89,2976.35,512.0,7.0,2318.83
5147,69,M,Tecnico,Oriente,1499.42,3961.9,523.0,3.0,4120.82
5148,46,M,Secundaria,Norte,914.74,2011.78,480.0,4.0,2496.0
5149,37,M,Tecnico,Occidente,1680.27,3158.18,523.0,5.0,5392.87
5150,70,F,Postgrado,Norte,9609.43,,767.0,9.0,40456.88
5151,44,M,Tecnico,Sur,5512.82,10433.85,731.0,3.0,21008.56
5152,35,M,Tecnico,Sur,2058.21,4861.33,526.0,7.0,4389.34
5153,21,M,Universitario,Oriente,1094.28,1011.11,452.0,10.0,500.0
5154,18,F,Tecnico,Oriente,2603.12,,,10.0,8255.43
5155,67,M,Primaria,Oriente,1701.32,3602.38,596.0,8.0,6183.45
5156,18,F,Secundaria,Oriente,4791.4,9592.12,646.0,3.0,14282.8
5157,75,M,Universitario,Oriente,2645.27,4654.8,668.0,7.0,9064.14
5158,43,M,Universitario,Centro,1987.35,3780.24,542.0,11.0,4525.83
5159,62,M,Postgrado,Occidente,2190.16,3983.7,569.0,5.0,5860.15
5160,37,F,Tecnico,Oriente,2582.22,5023.53,605.0,6.0,8380.23
5161,69,F,Universitario,Oriente,,3867.66,595.0,6.0,6262.63
5162,40,M,Primaria,Occidente,1065.87,2575.89,472.0,8.0,4464.35
5163,27,M,Tecnico,Norte,1393.68,2960.92,,4.0,1583.05
5164,28,F,Universitario,,6285.12,10290.5,,5.0,22476.99
5165,58,M,Secundaria,Oriente,1286.21,1515.84,566.0,14.0,4260.72
5166,58,M,Primaria,Norte,1697.7,3046.62,572.0,4.0,3490.21
5167,22,M,Secundaria,Sur,1775.19,5801.53,633.0,8.0,6454.52
5168,75,M,Universitario,Occidente,940.67,,497.0,6.0,
5169,18,M,Primaria,Norte,3097.11,4892.53,656.0,4.0,8800.53
5170,34,M,Tecnico,Occidente,770.13,952.25,518.0,8.0,
5171,39,M,Primaria,Occidente,,1969.85,490.0,6.0,3003.23
5172,51,F,Secundaria,Centro,1215.5,3599.27,510.0,5.0,3532.02
5173,73,M,Postgrado,Oriente,2528.42,4165.82,609.0,5.0,8200.18
5174,62,F,Secundaria,Norte,1407.45,2817.96,561.0,8.0,
5175,58,M,Primaria,Oriente,875.17,1271.0,504.0,8.0,2399.91
5176,46,F,Secundaria,Centro,2785.68,5648.17,652.0,9.0,12175.47
5177,21,M,Tecnico,Occidente,2252.56,3750.77,593.0,9.0,5585.92
5178,22,F,Secundaria,Norte,1090.43,2709.06,484.0,9.0,
5179,28,M,Tecnico,Sur,1201.98,177.12,535.0,6.0,
5180,73,F,Postgrado,Oriente,2717.56,5516.41,635.0,7.0,6933.66
5181,68,M,Secundaria,Norte,,1796.21,456.0,5.0,4168.54
5182,38,M,Secundaria,Oriente,868.23,2081.1,449.0,8.0,3438.07
5183,52,F,Secundaria,Occidente,2331.74,4210.47,570.0,8.0,6556.04
5184,29,F,Secundaria,Sur,1227.04,1274.71,534.0,8.0,1997.35
5185,43,M,Primaria,Oriente,1437.3,2758.02,515.0,5.0,4509.29
5186,68,F,Tecnico,Sur,1949.84,4163.29,681.0,15.0,
5187,36,M,Postgrado,Sur,6265.21,11490.46,,4.0,24423.74
5188,62,M,Secundaria,Norte,2334.35,3049.91,681.0,6.0,8573.08
5189,24,F,Tecnico,Sur,2044.39,3858.46,652.0,6.0,6832.54
5190,64,M,Primaria,,3519.75,6749.79,657.0,7.0,
5191,72,F,Tecnico,Sur,1389.08,2175.3,593.0,4.0,2620.59
5192,24,M,Secundaria,Norte,1330.46,0.0,532.0,5.0,4906.67
5193,43,F,Tecnico,Centro,2421.4,3969.84,664.0,10.0,8024.48
5194,57,F,Tecnico,Oriente,2711.7,3871.34,579.0,1.0,8145.26
5195,22,F,Primaria,Norte,,1319.08,474.0,6.0,1511.44
5196,38,F,Universitario,Centro,2346.6,3222.76,625.0,4.0,5147.77
5197,31,M,Tecnico,Centro,1779.85,2170.98,626.0,10.0,3682.17
5198,21,F,Secundaria,Sur,4106.64,8011.09,632.0,7.0,10452.18
5199,40,M,Universitario,,3222.8,5931.49,642.0,5.0,
5200,59,F,Primaria,Occidente,2018.43,4027.38,605.0,6.0,7323.3
5201,37,F,Universitario,Centro,1996.54,3137.3,605.0,8.0,7192.9
5202,32,M,Secundaria,Centro,1049.72,1505.56,575.0,6.0,6685.51
5203,67,F,Tecnico,Occidente,1561.91,2300.84,575.0,,5032.14
5204,69,M,Secundaria,Occidente,2022.97,3235.82,,3.0,7135.9
5205,62,M,Secundaria,Norte,3030.36,5086.06,688.0,6.0,9551.12
5206,46,M,Primaria,Oriente,638.11,353.19,453.0,11.0,599.48
5207,25,F,Universitario,Centro,5660.15,9619.25,685.0,9.0,18123.52
5208,58,M,Tecnico,Sur,2768.75,5139.64,,8.0,9527.51
5209,65,F,Tecnico,,2954.43,4517.77,680.0,1.0,8224.65
5210,36,M,Universitario,Occidente,3613.31,6765.55,659.0,8.0,12689.61
5211,65,F,Universitario,Oriente,2091.2,,560.0,6.0,5482.14
5212,56,M,Tecnico,Centro,1747.53,3388.41,535.0,8.0,4118.7
5213,63,F,Tecnico,Sur,2547.88,4525.66,631.0,7.0,6183.67
5214,45,M,Primaria,Centro,1079.46,2200.8,530.0,7.0,5579.45
5215,63,M,Universitario,Norte,2778.97,5260.58,674.0,6.0,9302.92
5216,74,M,Universitario,Centro,1893.99,2591.02,,5.0,4339.54
5217,44,F,Primaria,Sur,1706.96,3117.55,513.0,14.0,4065.62
5218,21,M,Tecnico,Norte,1620.57,2013.32,528.0,6.0,2893.91
5219,75,F,Universitario,Sur,2131.99,3508.67,532.0,10.0,5570.89
5220,32,M,Secundaria,Sur,,2577.67,555.0,9.0,1252.22
5221,52,F,Secundaria,Sur,1134.74,1255.88,,11.0,2413.7
5222,54,M,Secundaria,Centro,848.22,1481.58,493.0,8.0,2721.9
5223,18,M,Secundaria,Norte,1729.9,2465.82,,8.0,5514.59
5224,20,M,Primaria,Centro,,1824.24,504.0,8.0,831.2
5225,64,M,Secundaria,Centro,1536.56,3504.18,638.0,7.0,4584.37
5226,41,M,Secundaria,Sur,2588.27,4284.42,590.0,7.0,7247.27
5227,44,F,Universitario,Occidente,2284.51,4284.94,590.0,6.0,5657.47
5228,57,F,Secundaria,Norte,1439.56,2413.36,471.0,8.0,3366.84
5229,53,F,Secundaria,Sur,1498.99,1917.94,559.0,7.0,3145.83
5230,51,M,Secundaria,Norte,1742.7,3420.69,538.0,8.0,7020.51
5231,46,M,Primaria,Norte,980.59,2153.71,526.0,10.0,500.0
5232,41,F,Postgrado,Sur,4835.84,7915.09,672.0,5.0,14302.7
5233,41,M,Universitario,Oriente,2541.39,5265.43,635.0,4.0,9489.12
5234,59,F,Tecnico,Occidente,1458.13,3641.39,619.0,6.0,3646.81
5235,21,M,Secundaria,Oriente,1233.04,1506.35,,11.0,3917.79
5236,20,F,Tecnico,Norte,2881.9,6290.21,686.0,8.0,10229.28
5237,51,M,Secundaria,Sur,1136.44,2048.8,,11.0,1899.55
5238,74,F,Primaria,Oriente,,2720.67,580.0,9.0,5060.12
5239,66,M,Secundaria,Sur,1949.32,4839.31,,6.0,8264.53
5240,40,F,Postgrado,Occidente,2027.66,4319.95,,6.0,10608.43
5241,70,M,Secundaria,Norte,826.05,988.18,511.0,5.0,1139.28
5242,73,F,Tecnico,Oriente,1652.86,2568.81,585.0,8.0,5178.61
5243,69,F,Primaria,Centro,1817.32,3531.8,599.0,8.0,4412.84
5244,40,M,Primaria,Sur,617.07,1362.95,416.0,8.0,2658.79
5245,62,M,Tecnico,Sur,1264.33,,518.0,11.0,1480.76
5246,22,M,Secundaria,,1951.36,2949.62,618.0,10.0,4962.19
5247,48,M,Universitario,Occidente,1502.36,2266.75,513.0,8.0,2251.46
5248,70,M,Secundaria,Norte,2509.84,4498.59,606.0,5.0,7182.78
5249,58,M,Secundaria,Norte,5104.57,7919.77,654.0,5.0,14604.56
5250,74,M,Tecnico,Occidente,1326.74,2786.21,540.0,7.0,3790.86
5251,74,F,Universitario,Norte,4953.11,9121.79,795.0,8.0,19240.13
5252,71,F,Primaria,Centro,1471.36,1899.73,575.0,7.0,3649.52
5253,23,M,Secundaria,Oriente,1011.66,2208.9,443.0,1.0,4145.12
5254,54,F,Universitario,Oriente,5034.05,7690.11,766.0,4.0,20303.15
5255,74,F,Primaria,Occidente,1533.04,3054.57,521.0,6.0,2725.39
5256,27,M,Universitario,Oriente,3981.56,7885.14,711.0,5.0,14865.52
5257,57,M,Secundaria,Oriente,4440.91,8309.09,693.0,8.0,16846.3
5258,24,M,Primaria,Occidente,1103.48,2468.37,523.0,10.0,1636.76
5259,56,F,Tecnico,Sur,,4805.31,662.0,5.0,7992.49
5260,55,F,Primaria,Centro,745.58,1658.46,,9.0,500.0
5261,38,M,Tecnico,Oriente,1449.5,2566.57,531.0,10.0,6715.36
5262,37,F,Secundaria,Norte,1432.72,2323.46,576.0,9.0,4621.4
5263,20,M,Primaria,Norte,1263.47,3190.96,512.0,16.0,3775.81
5264,68,M,Universitario,Oriente,968.7,2229.28,477.0,12.0,2147.12
5265,39,F,Tecnico,Occidente,3594.6,7418.55,660.0,8.0,12924.02
5266,64,F,Tecnico,Centro,2500.0,5292.98,605.0,5.0,5449.82
5267,21,M,Secundaria,Norte,1815.49,2330.79,554.0,,7006.69
5268,45,F,Primaria,Centro,3036.81,4933.44,702.0,6.0,11609.61
5269,29,F,Tecnico,Centro,3640.0,5078.55,649.0,3.0,12919.03
5270,55,F,Universitario,Centro,2301.03,2896.06,,7.0,7633.57
5271,68,F,Primaria,Sur,976.94,314.2,544.0,4.0,647.29
5272,53,M,Secundaria,Norte,2029.82,1846.46,614.0,,9066.74
5273,64,M,Secundaria,Centro,3148.19,5476.38,634.0,7.0,8105.12
5274,58,M,Secundaria,Occidente,1448.22,3546.65,560.0,4.0,6589.63
5275,22,F,Universitario,Oriente,3442.17,6479.98,659.0,7.0,12983.61
5276,30,F,Primaria,Norte,2526.68,5104.49,595.0,5.0,9390.53
5277,40,M,Secundaria,Sur,2332.4,4241.53,614.0,,6302.62
5278,75,M,Primaria,Norte,623.96,1238.34,433.0,10.0,500.0
5279,67,M,Secundaria,Occidente,920.01,2277.58,568.0,11.0,2705.01
5280,47,M,Secundaria,Centro,,6529.35,627.0,6.0,14105.1
5281,54,F,Universitario,Occidente,2583.01,4749.93,656.0,5.0,10860.74
5282,42,F,Universitario,Oriente,2786.23,4689.63,635.0,2.0,8984.18
5283,65,M,Primaria,Sur,1620.94,1943.21,598.0,7.0,5041.04
5284,44,F,Universitario,Centro,4592.71,8164.15,730.0,4.0,18635.4
5285,68,F,Tecnico,Occidente,1331.35,1455.9,587.0,6.0,4596.0
5286,31,F,Secundaria,Norte,,2899.43,504.0,,1605.85
5287,74,M,Primaria,Norte,,1852.73,,9.0,3495.22
5288,65,M,Primaria,Centro,,2084.38,,5.0,1341.71
5289,64,M,Secundaria,Sur,1883.52,2763.43,,7.0,6027.52
5290,71,F,Universitario,Centro,1719.7,1997.19,518.0,12.0,5255.05
5291,53,F,Secundaria,Occidente,2364.96,3035.82,628.0,1.0,7814.79
5292,56,M,Universitario,Norte,1878.34,4640.91,580.0,11.0,5673.05
5293,33,M,Universitario,Oriente,,,559.0,,1553.37
5294,73,M,Secundaria,Norte,2559.73,3407.84,,10.0,9131.52
5295,39,M,Universitario,Centro,3020.79,5813.69,696.0,11.0,7405.86
5296,38,F,Primaria,Centro,1105.82,1723.25,498.0,9.0,2884.92
5297,71,M,Primaria,Occidente,,1418.55,480.0,9.0,3473.61
5298,38,M,Tecnico,Norte,2341.75,5404.7,635.0,3.0,10476.14
5299,25,F,Secundaria,Oriente,3119.82,5502.57,598.0,6.0,7955.18
5300,66,F,Secundaria,Centro,1883.57,3844.1,594.0,3.0,5890.74
5301,33,F,Tecnico,Oriente,2185.79,4280.88,643.0,5.0,8178.6
5302,72,M,Universitario,Centro,2070.89,5900.77,578.0,7.0,6676.5
5303,48,F,Secundaria,Norte,1365.61,2297.02,564.0,3.0,1461.29
5304,59,M,Secundaria,Sur,349.08,0.0,,12.0,659.35
5305,27,F,Tecnico,Centro,1143.39,1514.63,487.0,12.0,1084.18
5306,49,M,Tecnico,Centro,1130.76,2827.22,572.0,6.0,7022.42
5307,51,M,Secundaria,Norte,934.61,1882.75,516.0,11.0,
5308,26,F,Universitario,Oriente,1958.6,3149.17,635.0,8.0,5286.07
5309,34,F,Tecnico,,,3093.05,524.0,10.0,3078.2
5310,28,F,Tecnico,Norte,1084.55,3014.94,509.0,8.0,
5311,49,M,Universitario,Oriente,4289.66,9048.83,733.0,7.0,15918.0
5312,27,M,Universitario,Norte,3051.6,5788.11,,9.0,10225.38
5313,39,F,Primaria,Sur,,3265.88,601.0,7.0,7882.81
5314,74,F,Primaria,Sur,1706.94,1934.62,,15.0,
5315,34,F,Universitario,Occidente,1090.45,2460.52,508.0,,4520.89
5316,21,F,Postgrado,Norte,1441.83,2450.87,575.0,9.0,3628.55
5317,65,M,Tecnico,Sur,3257.72,4944.93,680.0,4.0,9290.6
5318,69,F,Secundaria,Centro,4617.49,7565.82,718.0,8.0,17079.71
5319,64,M,Tecnico,Centro,1926.05,2813.87,607.0,4.0,6465.32
5320,42,M,Secundaria,Sur,4132.36,7672.85,608.0,4.0,15285.93
5321,38,M,Postgrado,,3277.93,5014.53,648.0,5.0,13286.5
5322,54,M,Secundaria,Centro,1117.01,2577.45,526.0,8.0,
5323,55,F,Universitario,Sur,3828.94,7663.22,695.0,9.0,13767.56
5324,66,M,Secundaria,Centro,597.24,,410.0,10.0,500.0
5325,18,F,Universitario,Norte,1756.52,2996.53,576.0,7.0,2525.14
5326,42,M,Secundaria,Centro,1034.31,1986.83,520.0,9.0,1274.35
5327,68,M,Universitario,Centro,1471.47,2253.82,566.0,,6121.78
5328,53,M,Postgrado,Centro,2696.01,6021.7,634.0,5.0,12253.66
5329,34,F,Tecnico,Norte,2020.35,1964.23,554.0,7.0,6399.55
5330,58,M,Tecnico,Centro,3352.48,5724.87,,9.0,11569.8
5331,41,F,Primaria,,1915.01,2195.09,596.0,4.0,4596.03
5332,19,M,Secundaria,Norte,699.46,1719.93,364.0,14.0,1223.07
5333,57,M,Universitario,Oriente,6929.28,12643.61,787.0,5.0,24739.25
5334,32,F,Secundaria,Occidente,2578.18,5243.55,605.0,7.0,7612.01
5335,49,F,Universitario,Norte,2479.57,4591.08,637.0,3.0,10326.48
5336,56,M,Tecnico,Norte,3391.11,6417.55,711.0,9.0,11800.47
5337,23,F,Secundaria,Sur,954.44,1019.32,437.0,7.0,1280.0
5338,18,F,Secundaria,Norte,2091.17,3882.55,606.0,10.0,7808.88
5339,64,F,Secundaria,Oriente,655.77,554.66,444.0,6.0,1803.05
5340,40,F,Primaria,Centro,1041.65,2364.73,433.0,6.0,1203.39
5341,75,F,Universitario,Centro,4726.12,7748.79,770.0,11.0,16990.8
5342,56,M,Universitario,Norte,,3202.12,,9.0,5605.95
5343,74,F,Secundaria,Centro,1324.33,2316.45,593.0,8.0,4873.08
5344,34,M,Secundaria,Norte,1125.71,3251.9,464.0,8.0,3716.59
5345,51,F,Tecnico,Centro,1677.52,3044.77,509.0,6.0,3112.68
5346,58,M,Secundaria,Norte,982.08,3384.89,451.0,,
5347,46,M,Secundaria,Sur,3082.96,6655.25,606.0,7.0,6763.36
5348,26,F,Secundaria,Centro,847.45,1282.48,434.0,6.0,500.0
5349,30,M,Universitario,Oriente,,5205.81,658.0,2.0,10347.8
5350,23,M,Primaria,Centro,1691.0,,646.0,7.0,6706.39
5351,23,F,Secundaria,Norte,1037.52,0.0,552.0,3.0,2692.69
5352,37,F,Postgrado,Norte,,1684.15,567.0,6.0,2190.56
5353,69,F,Primaria,Oriente,975.1,2114.33,491.0,4.0,3155.23
5354,70,M,Universitario,Sur,2120.81,4227.06,595.0,10.0,7324.93
5355,20,F,Secundaria,Norte,2171.19,,506.0,7.0,5978.86
5356,34,M,Secundaria,Centro,1382.24,1596.87,544.0,10.0,5778.79
5357,66,M,Primaria,Occidente,1259.08,4195.86,555.0,4.0,3189.5
5358,29,F,Primaria,Oriente,621.67,1572.62,401.0,6.0,2300.24
5359,65,F,Primaria,Centro,,2886.38,,3.0,1351.2
5360,64,M,Primaria,Sur,2391.44,,620.0,8.0,7903.82
5361,62,F,Secundaria,Centro,2555.23,4717.38,665.0,8.0,12001.3
5362,72,M,Primaria,Norte,1014.24,1893.5,,5.0,500.0
5363,18,M,Tecnico,Oriente,2493.15,5210.37,570.0,10.0,7728.58
5364,34,M,Universitario,Oriente,2219.32,3576.19,576.0,8.0,3715.62
5365,20,F,Universitario,Centro,2882.56,,650.0,5.0,10464.54
5366,43,F,Tecnico,Oriente,1580.74,2986.1,528.0,4.0,3552.46
5367,32,F,Postgrado,Sur,2095.31,4244.95,654.0,8.0,
5368,53,F,Primaria,Norte,776.11,1539.61,451.0,9.0,2859.36
5369,49,F,Primaria,Centro,,2068.17,534.0,5.0,5488.75
5370,49,M,Secundaria,Centro,462.51,698.0,,13.0,500.0
5371,21,M,Universitario,Norte,3716.7,7666.97,704.0,4.0,14627.64
5372,35,M,Universitario,Sur,,4341.61,620.0,3.0,4464.98
5373,66,F,Tecnico,,1412.85,3427.13,475.0,11.0,4511.59
5374,36,F,Secundaria,Norte,2324.89,4936.98,628.0,3.0,9077.82
5375,60,M,Tecnico,Occidente,537.03,511.02,472.0,6.0,
5376,69,M,Secundaria,Occidente,1946.42,2256.15,638.0,9.0,6866.43
5377,52,M,Secundaria,Sur,3202.69,6442.64,715.0,9.0,10846.63
5378,57,F,Secundaria,Sur,,1364.53,569.0,7.0,4906.96
5379,31,M,Primaria,Oriente,957.47,2275.82,492.0,7.0,500.0
5380,75,M,Primaria,Sur,1567.83,3942.41,,4.0,3998.0
5381,50,F,Universitario,Norte,,1882.41,490.0,10.0,1115.71
5382,31,F,Tecnico,Centro,1968.49,2933.45,536.0,4.0,6057.87
5383,51,M,Secundaria,Sur,5119.6,8398.25,692.0,,19561.36
5384,72,M,Secundaria,Centro,1842.02,,,3.0,4219.98
5385,21,F,Postgrado,Norte,3613.34,5374.31,619.0,8.0,12104.85
5386,41,M,Secundaria,Oriente,871.48,,488.0,15.0,
5387,46,F,Primaria,Norte,2201.73,,602.0,3.0,8121.12
5388,36,F,Secundaria,Centro,435.08,1098.81,409.0,6.0,
5389,23,M,Tecnico,Centro,1705.39,,523.0,4.0,4638.04
5390,74,M,Primaria,,1927.67,4421.9,611.0,10.0,6348.36
5391,50,M,Secundaria,Oriente,495.03,993.08,395.0,10.0,2251.55
5392,66,M,Secundaria,Sur,635.07,782.89,510.0,,
5393,57,F,Secundaria,Oriente,794.88,1950.44,385.0,12.0,2392.59
